,N,CV,shape_parameter,scale_parameter,MeanTimeScale,VarTimeScale,MeanWeibull,VarWeibull,diff,diff_mean,diff_var
0,15,0.15,7.9066846845701075,0.2656094865577896,0.25,0.00140625,0.25000000105431913,0.0014063301641188126,8.121843794468148e-08,1.0543191319989376e-09,8.016411881268254e-08
1,15,0.3,3.713681290964084,0.2769592067640517,0.25,0.005625,0.249999637059959,0.005625104690116902,4.6763015789513807e-07,3.629400409932426e-07,1.0469011690189545e-07
2,15,0.5,2.1013029473063183,0.28226025032659596,0.25,0.015625,0.2500004053458097,0.01562502779380721,4.331396169059143e-07,4.053458096953122e-07,2.7793807210602095e-08
